time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,assess_in_year,assess_issued,assess_issued_pc,assess_not_issued,assess_not_issued_pc,assess_not_made,assess_not_made_pc,assess_withdrawn,assess_withdrawn_pc,outcome_decision_within_time,outcome_decision_over_time,outcome_decision_within_time_pc,outcome_decision_over_time_pc,number_assess_mediation,number_assess_tribunal,number_asssess_mediation_tribunal,number_other_mediation,number_other_tribunal,number_other_mediation_tribunal
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Ethnicity,White - Gypsy/Roma,1,0,0,1,100,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Ethnicity,White - Irish,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Ethnicity,White - Traveller of Irish heritage,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Ethnicity,White - White British,552,501,90.8,44,8,0,0,7,1.3,0,44,0,100,12,12,2,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Sex,Female,201,174,86.6,23,11.4,0,0,4,2,0,23,0,100,5,5,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,Sex,Male,432,404,93.5,22,5.1,0,0,6,1.4,0,22,0,100,7,7,1,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,All EHC needs assessments,All EHC needs assessments,192,190,99,2,1,0,0,0,0,2,0,100,0,4,0,0,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 10,23,23,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 11,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 12,12,12,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 13,15,14,93.3,1,6.7,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 14,13,13,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 15,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 16,5,4,80,1,20,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 17,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 18,1,1,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 2 and under,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 3,22,22,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 4,23,23,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 5,14,14,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 6,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 7,18,18,100,0,0,0,0,0,0,0,0,x,x,2,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 8,16,16,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Child or young persons age,Aged 9,8,8,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Any other ethnic group,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Asian - Any other Asian background,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Asian - Bangladeshi,4,3,75,1,25,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Black - Black African,7,7,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Mixed - Any other Mixed background,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Mixed - White and Asian,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,Unclassified,13,13,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,White - Any other White background,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,White - Gypsy/Roma,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,White - Irish,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,White - Traveller of Irish heritage,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Ethnicity,White - White British,149,148,99.3,1,0.7,0,0,0,0,1,0,100,0,3,0,0,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Sex,Female,57,56,98.2,1,1.8,0,0,0,0,1,0,100,0,4,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Sex,Male,135,134,99.3,1,0.7,0,0,0,0,1,0,100,0,0,0,0,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,All EHC needs assessments,All EHC needs assessments,595,592,99.5,3,0.5,0,0,0,0,3,0,100,0,1,1,0,29,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 10,49,49,100,0,0,0,0,0,0,0,0,x,x,0,0,0,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 11,31,30,96.8,1,3.2,0,0,0,0,1,0,100,0,0,0,0,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 12,41,41,100,0,0,0,0,0,0,0,0,x,x,0,0,0,5,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 13,39,39,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 14,19,19,100,0,0,0,0,0,0,0,0,x,x,0,0,0,4,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 15,15,15,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 16,2,1,50,1,50,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 17,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 18,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 2 and under,16,16,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 3,104,103,99,1,1,0,0,0,0,1,0,100,0,0,0,0,5,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 4,61,61,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 5,50,50,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 6,42,42,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 7,43,43,100,0,0,0,0,0,0,0,0,x,x,0,0,0,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 8,40,40,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Child or young persons age,Aged 9,42,42,100,0,0,0,0,0,0,0,0,x,x,0,1,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Any other ethnic group,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Asian - Any other Asian background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Asian - Chinese,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Asian - Indian,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Asian - Pakistani,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Mixed - Any other Mixed background,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Mixed - White and Black African,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Mixed - White and Black Caribbean,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,Unclassified,49,49,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,White - Any other White background,10,10,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Ethnicity,White - White British,521,518,99.4,3,0.6,0,0,0,0,3,0,100,0,1,1,0,29,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Sex,Female,188,186,98.9,2,1.1,0,0,0,0,2,0,100,0,0,1,0,13,0,0
2023,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,Sex,Male,407,406,99.8,1,0.2,0,0,0,0,1,0,100,0,1,0,0,16,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,All EHC needs assessments,All EHC needs assessments,409,404,98.8,5,1.2,0,0,0,0,4,1,80,20,2,0,0,3,6,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 10,46,46,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 11,22,20,90.9,2,9.1,0,0,0,0,2,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 12,24,24,100,0,0,0,0,0,0,0,0,x,x,1,0,0,2,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 13,29,28,96.6,1,3.4,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 14,19,19,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 15,12,11,91.7,1,8.3,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 16,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 17,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 19,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 2 and under,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 20 and over,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 3,56,56,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,1,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 4,49,49,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,2,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 5,36,35,97.2,1,2.8,0,0,0,0,0,1,0,100,0,0,0,0,3,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 6,20,20,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 7,26,26,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 8,30,30,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Child or young persons age,Aged 9,32,32,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Any other ethnic group,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Asian - Any other Asian background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Asian - Chinese,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Asian - Indian,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Black - Any other Black background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Black - Black African,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Black - Black Caribbean,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Mixed - Any other Mixed background,6,6,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Mixed - White and Asian,1,0,0,1,100,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Mixed - White and Black African,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Mixed - White and Black Caribbean,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,Unclassified,24,24,100,0,0,0,0,0,0,0,0,x,x,1,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,White - Any other White background,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,White - Irish,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,White - Traveller of Irish heritage,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity,White - White British,363,359,98.9,4,1.1,0,0,0,0,3,1,75,25,1,0,0,3,6,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Sex,Female,136,133,97.8,3,2.2,0,0,0,0,3,0,100,0,0,0,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Sex,Male,273,271,99.3,2,0.7,0,0,0,0,1,1,50,50,2,0,0,3,6,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,All EHC needs assessments,All EHC needs assessments,1206,1162,96.4,44,3.6,0,0,0,0,39,5,88.6,11.4,19,8,6,12,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Child or young persons age,Aged 10,136,126,92.6,10,7.4,0,0,0,0,10,0,100,0,8,2,2,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Child or young persons age,Aged 11,71,67,94.4,4,5.6,0,0,0,0,4,0,100,0,0,1,0,1,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Child or young persons age,Aged 12,51,48,94.1,3,5.9,0,0,0,0,2,1,66.7,33.3,3,2,2,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Child or young persons age,Aged 13,61,60,98.4,1,1.6,0,0,0,0,1,0,100,0,0,1,0,0,0,0
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Child or young persons age,Aged 14,49,45,91.8,4,8.2,0,0,0,0,2,2,50,50,1,0,0,2,0,0
